a	Year	Day	HourMinute	Air	Air Pess	Snow Depth	Precip
114	2004	76	600	12.51	1012	6999	2.147
114	2004	76	700	12.14	1012	6999	0.78
114	2004	76	800	11.54	1012	6999	1.049
114	2004	76	900	12.58	1013	6999	0
114	2004	76	1000	12.97	1013	6999	0.282
114	2004	76	1100	14.44	1012	6999	0.203
114	2004	76	1200	13.12	1012	6999	0.159
114	2004	76	1300	12.59	1012	6999	0.264
114	2004	76	1400	12.79	1012	6999	0
114	2004	76	1500	13.01	1012	6999	0.359
114	2004	76	1600	13.31	1012	6999	0
114	2004	76	1700	12.5	1011	6999	0.282
114	2004	76	1800	12.73	1011	6999	0
114	2004	76	1900	11.64	1011	6999	0
114	2004	76	2000	10.78	1011	6999	0.077
114	2004	76	2100	10.26	1011	6999	0
114	2004	76	2200	9.81	1011	6999	0.058
114	2004	76	2300	9.31	1012	6999	1.101
114	2004	77	0	9.07	1012	6999	0.188
114	2004	77	100	8.95	1011	6999	0.466
114	2004	77	200	8.77	1011	6999	0.192
114	2004	77	300	8.8	1011	6999	0
114	2004	77	400	8.79	1011	6999	0
114	2004	77	500	8.31	1011	6999	0.034
114	2004	77	600	8.22	1011	6999	0
114	2004	77	700	7.93	1011	6999	0
114	2004	77	800	7.88	1011	6999	0.094
114	2004	77	900	8.14	1012	6999	0
114	2004	77	1000	10.29	1012	6999	0
114	2004	77	1100	9.8	1012	6999	0.125
114	2004	77	1200	12.33	1012	6999	0.254
114	2004	77	1300	12.05	1012	6999	0.11
114	2004	77	1400	11.49	1012	6999	0.575
114	2004	77	1500	15.02	1012	6999	0
114	2004	77	1600	15.11	1011	6999	0.104
114	2004	77	1700	14.44	1011	6999	0.044
114	2004	77	1800	13	1011	6999	0
114	2004	77	1900	10.93	1012	6999	0.422
114	2004	77	2000	9.53	1012	6999	0
114	2004	77	2100	8.53	1012	6999	0
114	2004	77	2200	7.89	1013	6999	0
114	2004	77	2300	7.42	1013	6999	0
114	2004	78	0	7.21	1013	6999	0
114	2004	78	100	6.937	1013	6999	0
114	2004	78	200	6.643	1013	6999	0
114	2004	78	300	6.346	1013	6999	0
114	2004	78	400	6.392	1013	6999	0
114	2004	78	500	5.949	1013	6999	0
114	2004	78	600	6.568	1013	6999	0.047
114	2004	78	700	6.051	1013	6999	0
114	2004	78	800	5.563	1013	6999	0.116
114	2004	78	900	5.562	1013	6999	0
114	2004	78	1000	8.36	1014	6999	0
114	2004	78	1100	9.32	1013	6999	0.315
114	2004	78	1200	12.05	1013	6999	0.522
114	2004	78	1300	9.85	1013	6999	0.181
114	2004	78	1400	11	1013	6999	0.229
114	2004	78	1500	11.65	1012	6999	0
114	2004	78	1600	11.64	1012	6999	0.156
114	2004	78	1700	11.19	1011	6999	0
114	2004	78	1800	10.79	1011	6999	0.063
114	2004	78	1900	10.19	1011	6999	0
114	2004	78	2000	9.5	1011	6999	0
114	2004	78	2100	9.41	1010	6999	0
114	2004	78	2200	9.32	1010	6999	0.27
114	2004	78	2300	9.05	1010	6999	0
114	2004	79	0	8.95	1010	6999	0
114	2004	79	100	7.74	1009	6999	0
114	2004	79	200	7.61	1008	6999	0.689
114	2004	79	300	7.77	1008	6999	1.214
114	2004	79	400	7.74	1007	6999	1.51
114	2004	79	500	7.08	1006	6999	1.221
114	2004	79	600	6.238	1006	6999	4.415
114	2004	79	700	5.747	1006	6999	8.42
114	2004	79	800	5.212	1007	6999	6.933
114	2004	79	900	4.725	1007	6999	2.825
114	2004	79	1000	8.57	1007	6999	0.47
114	2004	79	1100	9.22	1007	6999	0
114	2004	79	1200	9.56	1007	6999	0
114	2004	79	1300	9.49	1007	6999	0.438
114	2004	79	1400	9.45	1007	6999	1.098
114	2004	79	1500	9.49	1007	6999	0.823
114	2004	79	1600	10.32	1007	6999	0.548
114	2004	79	1700	10.37	1006	6999	1.597
114	2004	79	1800	9.79	1006	6999	0.25
114	2004	79	1900	9.82	1007	6999	0.016
114	2004	79	2000	8.91	1007	6999	0.204
114	2004	79	2100	9.07	1007	6999	0
114	2004	79	2200	9.75	1007	6999	0.203
114	2004	79	2300	9.07	1008	6999	0
114	2004	80	0	8.27	1008	6999	0.407
114	2004	80	100	8.86	1008	6999	0
114	2004	80	200	9.09	1007	6999	0
114	2004	80	300	8.93	1007	6999	0.004
114	2004	80	400	8.06	1007	6999	0.162
114	2004	80	500	6.94	1007	6999	0.355
114	2004	80	600	7.05	1006	6999	0.204
114	2004	80	700	7.31	1006	6999	2.146
114	2004	80	800	7.4	1006	6999	1.175
114	2004	80	900	6.968	1006	6999	3.664
114	2004	80	1000	10.21	1006	6999	1.159
114	2004	80	1100	10.03	1006	6999	1.331
114	2004	80	1200	9.52	1007	6999	3.789
114	2004	80	1300	10.63	1007	6999	2.713
114	2004	80	1400	10.78	1007	6999	1.334
114	2004	80	1500	10.61	1008	6999	0.579
114	2004	80	1600	10.47	1008	6999	0.798
114	2004	80	1700	10.39	1008	6999	1.393
114	2004	80	1800	10.3	1008	6999	1.331
114	2004	80	1900	10.31	1008	6999	0
114	2004	80	2000	10.07	1008	6999	0.83
114	2004	80	2100	10.03	1008	6999	0.72
114	2004	80	2200	9.96	1008	6999	1.487
114	2004	80	2300	9.64	1008	6999	0.986
114	2004	81	0	9.82	1008	6999	1.143
114	2004	81	100	9.81	1007	6999	1.425
114	2004	81	200	9.18	1007	6999	1.91
114	2004	81	300	9.8	1006	6999	3.976
114	2004	81	400	10.22	1006	6999	4.086
114	2004	81	500	10.5	1005	6999	3.303
114	2004	81	600	11.33	1005	6999	0.611
114	2004	81	700	10.27	1005	6999	1.252
114	2004	81	800	10.62	1005	6999	2.223
114	2004	81	900	10.25	1006	6999	0.845
114	2004	81	1000	10.83	1006	6999	1.252
114	2004	81	1100	10	1007	6999	1.863
114	2004	81	1200	10.41	1007	6999	0
114	2004	81	1300	9.04	1008	6999	0.235
114	2004	81	1400	8.86	1008	6999	0.454
114	2004	81	1500	9	1009	6999	0
114	2004	81	1600	8.04	1009	6999	0
114	2004	81	1700	7.89	1009	6999	0
114	2004	81	1800	7.98	1009	6999	0.031
114	2004	81	1900	6.997	1010	6999	0.047
114	2004	81	2000	6.597	1010	6999	0
114	2004	81	2100	5.749	1011	6999	0.125
114	2004	81	2200	5.295	1012	6999	0
114	2004	81	2300	5.508	1012	6999	1.867
114	2004	82	0	5.635	1012	6999	0
114	2004	82	100	5.62	1012	6999	0.391
114	2004	82	200	5.909	1012	6999	0.423
114	2004	82	300	6.122	1012	6999	0.376
114	2004	82	400	5.814	1012	6999	0.36
114	2004	82	500	5.471	1012	6999	0.705
114	2004	82	600	5.663	1011	6999	2.208
114	2004	82	700	6.049	1011	6999	1.644
114	2004	82	800	6.635	1011	6999	2.647
114	2004	82	900	7.47	1010	6999	2.522
114	2004	82	1000	7.42	1010	6999	2.725
114	2004	82	1100	8.09	1010	6999	2.192
114	2004	82	1200	7.66	1011	6999	3.586
114	2004	82	1300	8.84	1011	6999	1.55
114	2004	82	1400	7.8	1011	6999	0.193
114	2004	82	1500	8.02	1011	6999	1.529
114	2004	82	1600	8.82	1011	6999	1.798
114	2004	82	1700	8.13	1011	6999	1.315
114	2004	82	1800	8.25	1011	6999	0.548
114	2004	82	1900	8.86	1011	6999	0.344
114	2004	82	2000	7.73	1011	6999	0
114	2004	82	2100	7.65	1011	6999	0.251
114	2004	82	2200	7.37	1011	6999	0.329
114	2004	82	2300	7.36	1011	6999	0
114	2004	83	0	7.55	1011	6999	0
114	2004	83	100	7.05	1010	6999	1.372
114	2004	83	200	7.16	1010	6999	1.246
114	2004	83	300	7.75	1009	6999	0.719
114	2004	83	400	7.8	1009	6999	1.19
114	2004	83	500	7.51	1008	6999	1.206
114	2004	83	600	7.71	1008	6999	0.36
114	2004	83	700	8.02	1007	6999	0.924
114	2004	83	800	8.73	1007	6999	0.579
114	2004	83	900	8.31	1006	6999	0.799
114	2004	83	1000	8.78	1007	6999	2.02
114	2004	83	1100	8.46	1005	6999	0
114	2004	83	1200	7.8	1005	6999	3.18
114	2004	83	1300	8.22	1004	6999	5.424
114	2004	83	1400	8.5	1004	6999	1.641
114	2004	83	1500	8.97	1003	6999	0
114	2004	83	1600	8.21	1002	6999	4.094
114	2004	83	1600	8.11	1002	6999	3.382
114	2004	83	1700	8.42	1002	6999	1.742
114	2004	83	1800	8.53	1002	6999	1.264
114	2004	83	1900	8.08	1003	6999	0
114	2004	83	2000	7.21	1003	6999	1.037
114	2004	83	2100	6.187	1004	6999	0
114	2004	83	2200	5.348	1004	6999	0.477
114	2004	83	2300	4.862	1004	6999	0
114	2004	84	0	3.585	1004	6999	0
114	2004	84	100	3.348	1005	6999	0
114	2004	84	200	3.084	1005	6999	0
114	2004	84	300	3.421	1005	6999	0
114	2004	84	400	3.332	1005	6999	0
114	2004	84	500	1.585	1005	6999	0
114	2004	84	600	1.772	1006	6999	0.112
114	2004	84	700	0.145	1006	6999	0
114	2004	84	800	-0.115	1007	6999	0
114	2004	84	900	5.469	1007	6999	0
114	2004	84	1000	5.207	1007	6999	0.094
114	2004	84	1100	5.248	1007	6999	0
114	2004	84	1200	3.795	1007	6999	0
114	2004	84	1300	4.891	1007	6999	0.536
114	2004	84	1400	5.947	1007	6999	0
114	2004	84	1500	7.09	1007	6999	0.437
114	2004	84	1600	5.884	1007	6999	0
114	2004	84	1700	5.449	1007	6999	0.323
114	2004	84	1800	5.218	1007	6999	0
114	2004	84	1900	5.071	1007	6999	0.392
114	2004	84	2000	4.972	1008	6999	0
114	2004	84	2100	5.173	1008	6999	0
114	2004	84	2200	4.656	1008	6999	0
114	2004	84	2300	5.197	1008	6999	0
114	2004	85	0	4.63	1009	6999	0.047
114	2004	85	100	4.318	1009	6999	0
114	2004	85	200	4.751	1009	6999	0
114	2004	85	300	4.385	1009	6999	0.021
114	2004	85	400	3.285	1009	6999	0.032
114	2004	85	500	5.107	1010	6999	0
114	2004	85	600	4.222	1010	6999	0.204
114	2004	85	700	4.809	1010	6999	0
114	2004	85	800	4.868	1011	6999	0
114	2004	85	900	3.179	1012	6999	0.047
114	2004	85	1000	6.285	1012	6999	0.313
114	2004	85	1100	6.568	1013	6999	0
114	2004	85	1200	7.06	1013	6999	0.1
114	2004	85	1300	7.54	1013	6999	0.159
114	2004	85	1400	7.48	1013	6999	0.094
114	2004	85	1500	7.27	1013	6999	0.258
114	2004	85	1600	7.33	1013	6999	0.375
114	2004	85	1700	7.43	1013	6999	0.673
114	2004	85	1800	7.96	1013	6999	0.485
114	2004	85	1900	8.12	1013	6999	0.266
114	2004	85	2000	7.75	1014	6999	0.532
114	2004	85	2100	8.57	1014	6999	0.031
114	2004	85	2200	8.85	1014	6999	0.219
114	2004	85	2300	9.28	1014	6999	0.329
114	2004	86	0	9.28	1014	6999	0.783
114	2004	86	100	9.56	1014	6999	1.127
114	2004	86	200	10.04	1014	6999	0.313
114	2004	86	300	9.3	1014	6999	1.08
114	2004	86	400	9.71	1014	6999	1.331
114	2004	86	500	9.92	1012	6999	0
114	2004	86	600	9.8	1013	6999	1.597
114	2004	86	700	9.7	1014	6999	0
114	2004	86	800	9.28	1014	6999	3.272
114	2004	86	900	9.61	1014	6999	1.44
114	2004	86	1000	9.42	1014	6999	0
114	2004	86	1100	9.77	1013	6999	0
114	2004	86	1200	9.4	1012	6999	5.731
114	2004	86	1300	9.06	1009	6999	5.355
114	2004	86	1400	11.1	1009	6999	12.6
114	2004	86	1500	12.09	1011	6999	10.04
114	2004	86	1600	9.54	1010	6999	5.104
114	2004	86	1700	11.55	1010	6999	2.247
114	2004	86	1800	11.96	1010	6999	0
114	2004	86	1900	11.13	1011	6999	1.828
114	2004	86	2000	11.25	1010	6999	0
114	2004	86	2100	11.54	1011	6999	0
114	2004	86	2200	10.91	1010	6999	0.235
114	2004	86	2300	11.27	1008	6999	0
114	2004	87	0	11.53	1008	6999	0
114	2004	87	100	11.64	1007	6999	0
114	2004	87	200	11.37	1006	6999	0
114	2004	87	300	10.64	1005	6999	0.266
114	2004	87	400	10.29	1004	6999	0
114	2004	87	500	9.58	1004	6999	2.896
114	2004	87	600	8.4	1003	6999	1.519
114	2004	87	700	8.05	1003	6999	6.682
114	2004	87	800	8.44	1003	6999	0.302
114	2004	87	900	7.67	1004	6999	0
114	2004	87	1000	6.779	1004	6999	1.221
114	2004	87	1100	6.275	1002	6999	0
114	2004	87	1200	4.678	1004	6999	3.395
114	2004	87	1300	6.392	1003	6999	0.049
114	2004	87	1400	3.89	1002	6999	0.579
114	2004	87	1500	2.589	1003	6999	3.915
114	2004	87	1600	2.742	1003	6999	1.439
114	2004	87	1700	1.841	1003	6999	2.354
114	2004	87	1800	2.414	1004	6999	1.506
114	2004	87	1900	3.09	1004	6999	0.188
114	2004	87	2000	3.115	1005	6999	0
114	2004	87	2100	3.101	1006	6999	0.139
114	2004	87	2200	3.648	1006	6999	0.001
114	2004	87	2300	2.303	1007	6999	0.157
114	2004	88	0	2.314	1007	6999	0
114	2004	88	100	4.021	1008	6999	0.47
114	2004	88	200	3.792	1008	6999	0
114	2004	88	300	3.421	1009	6999	0.063
114	2004	88	400	3.455	1009	6999	0
114	2004	88	500	3.831	1009	6999	0
114	2004	88	600	2.417	1009	6999	0
114	2004	88	700	2.518	1009	6999	0.078
114	2004	88	800	3.228	1010	6999	0
114	2004	88	900	5.807	1010	6999	0.11
114	2004	88	1000	7.18	1010	6999	0.235
114	2004	88	1100	5.91	1010	6999	0
114	2004	88	1200	6.742	1010	6999	0.165
114	2004	88	1300	6.594	1009	6999	0
114	2004	88	1400	7.16	1009	6999	0
114	2004	88	1500	5.992	1010	6999	0.017
114	2004	88	1600	6.232	1010	6999	0.167
114	2004	88	1700	6.239	1010	6999	0
114	2004	88	1800	6.101	1011	6999	0.783
114	2004	88	1900	5.605	1011	6999	0
114	2004	88	2000	4.994	1012	6999	0.033
114	2004	88	2100	6.268	1013	6999	0.629
114	2004	88	2200	5.926	1014	6999	0.817
114	2004	88	2300	5.669	1014	6999	0
114	2004	89	0	5.293	1015	6999	0
114	2004	89	100	4.905	1015	6999	0.36
114	2004	89	200	4.98	1016	6999	0
114	2004	89	300	4.745	1016	6999	0.427
114	2004	89	400	2.847	1016	6999	0
114	2004	89	500	4.438	1017	6999	0.157
114	2004	89	600	1.325	1017	6999	0
114	2004	89	700	4.471	1018	6999	0
114	2004	89	800	1.769	1019	6999	0.284
114	2004	89	900	6.606	1019	6999	0
114	2004	89	1000	7.28	1020	6999	0.153
114	2004	89	1100	9.25	1019	6999	0
114	2004	89	1200	9.32	1019	6999	0.915
114	2004	89	1300	10.57	1019	6999	0
114	2004	89	1400	12.76	1020	6999	0
114	2004	89	1500	12.9	1020	6999	0.101
114	2004	89	1600	13.27	1019	6999	0
114	2004	89	1700	11.02	1019	6999	0.744
114	2004	89	1800	7.89	1019	6999	0
114	2004	89	1900	6.96	1020	6999	0
114	2004	89	2000	7.72	1020	6999	0
114	2004	89	2100	6.862	1021	6999	0
114	2004	89	2200	6.982	1020	6999	0
114	2004	89	2300	7.22	1020	6999	0
114	2004	90	0	7.42	1020	6999	0.158
114	2004	90	100	9.54	1020	6999	0.032
114	2004	90	200	13.18	1020	6999	0.065
114	2004	90	300	12.61	1019	6999	0.757
114	2004	90	400	9.38	1018	6999	0
114	2004	90	500	8.06	1018	6999	0.204
114	2004	90	600	8.54	1019	6999	0
114	2004	90	700	13.04	1019	6999	0.658
114	2004	90	800	10.09	1019	6999	0
114	2004	90	900	13.77	1020	6999	0.407
114	2004	90	1000	13.71	1020	6999	0
114	2004	90	1100	13.41	1020	6999	0
114	2004	90	1200	10.18	1020	6999	0.709
114	2004	90	1300	10.52	1019	6999	0.069
114	2004	90	1400	16.15	1019	6999	0
114	2004	90	1500	17.52	1019	6999	0
114	2004	90	1600	17.15	1019	6999	0
114	2004	90	1700	12.29	1019	6999	1.017
114	2004	90	1800	10.51	1019	6999	0
114	2004	90	1900	9.36	1019	6999	0
114	2004	90	2000	8.42	1020	6999	0
114	2004	90	2100	8.49	1020	6999	0
114	2004	90	2200	7.7	1020	6999	0
114	2004	90	2300	7.06	1020	6999	0
114	2004	91	0	6.879	1021	6999	0
114	2004	91	100	7.55	1020	6999	0
114	2004	91	200	7.49	1020	6999	0
114	2004	91	300	6.863	1020	6999	0.063
114	2004	91	400	6.424	1020	6999	0
114	2004	91	500	6.198	1020	6999	0
114	2004	91	600	6.215	1020	6999	0
114	2004	91	700	6.428	1020	6999	0.066
114	2004	91	800	6.759	1021	6999	0.066
114	2004	91	900	10.86	1021	6999	0
114	2004	91	1000	11.82	1022	6999	0
114	2004	91	1100	11.48	1022	6999	0.092
114	2004	91	1200	9.84	1021	6999	0.749
114	2004	91	1300	11.45	1021	6999	0.02
114	2004	91	1400	11.2	1021	6999	0
114	2004	91	1500	11.87	1021	6999	0
114	2004	91	1600	11.29	1021	6999	0
114	2004	91	1700	10.45	1020	6999	0.376
114	2004	91	1800	10.38	1020	6999	0.016
114	2004	91	1900	9.86	1020	6999	0
114	2004	91	2000	9.35	1020	6999	0
114	2004	91	2100	9.52	1021	6999	0.155
114	2004	91	2200	9.24	1021	6999	0
114	2004	91	2300	9.13	1021	6999	0.041
114	2004	92	0	9.56	1020	6999	0.151
114	2004	92	100	10.26	1020	6999	0
114	2004	92	200	9.41	1019	6999	0
114	2004	92	300	9.26	1018	6999	0
114	2004	92	400	9.67	1017	6999	0
114	2004	92	500	9.52	1018	6999	0
114	2004	92	600	9.45	1017	6999	0.094
114	2004	92	700	9.46	1016	6999	0
114	2004	92	800	8.4	1016	6999	0
114	2004	92	900	9.24	1016	6999	0.078
114	2004	92	1000	8.91	1016	6999	0.611
114	2004	92	1100	9.54	1015	6999	0.172
114	2004	92	1200	9.67	1015	6999	0.454
114	2004	92	1300	9.62	1013	6999	0.47
114	2004						
114	2004	92	2100	11.83	1010	6999	2.927
114	2004	92	2200	11.72	1011	6999	0.845
114	2004	92	2300	12	1011	6999	1.346
114	2004	93	0	11.3	1010	6999	3.491
114	2004	93	100	12	1010	6999	0
114	2004	93	200	11.6	1010	6999	0.252
114	2004	93	300	11.03	1010	6999	0.219
114	2004	93	400	10.44	1010	6999	2.771
114	2004	93	500	9.95	1006	6999	0
114	2004	93	600	9.21	1005	6999	8.64
114	2004	93	700	9.93	1003	6999	14.65
114	2004	93	800	11.2	1003	6999	5.432
114	2004	93	900	8.39	1005	6999	9.31
114	2004	93	1000	6.531	1007	6999	9.11
114	2004	93	1100	6.948	1006	6999	3.794
114	2004	93	1200	7.06	1006	6999	1.784
114	2004	93	1300	7.54	1007	6999	0.408
114	2004	93	1400	5.602	1007	6999	3.444
114	2004	93	1500	6.009	1008	6999	1.536
114	2004	93	1600	4.81	1008	6999	1.775
114	2004	93	1700	5.173	1009	6999	2.192
114	2004	93	1800	5.024	1010	6999	0.438
114	2004	93	1900	4.242	1010	6999	1.455
114	2004	93	2000	5.482	1012	6999	2.06
114	2004	93	2100	4.36	1013	6999	0.533
114	2004	93	2200	4.596	1015	6999	1.848
114	2004	93	2300	4.201	1015	6999	1.77
114	2004	94	0	4.878	1016	6999	1.002
114	2004	94	100	3.846	1017	6999	0.439
114	2004	94	200	4.608	1018	6999	0.016
114	2004	94	300	5.521	1018	6999	0.893
114	2004	94	400	5.776	1018	6999	0
114	2004	94	500	5.426	1018	6999	0
114	2004	94	600	5.081	1019	6999	0.924
114	2004	94	700	5.305	1019	6999	0.47
114	2004	94	800	5.576	1019	6999	0
114	2004	94	900	6.143	1020	6999	0.031
114	2004	94	1000	7.17	1020	6999	0
114	2004	94	1100	7.02	1020	6999	0
114	2004	94	1200	7.16	1020	6999	0.214
114	2004	94	1300	7.31	1020	6999	0.342
114	2004	94	1400	7.22	1020	6999	1.347
114	2004	94	1500	7.3	1019	6999	2.427
114	2004	94	1600	7.92	1018	6999	3.398
114	2004	94	1700	8.25	1018	6999	1.817
114	2004	94	1800	8.47	1017	6999	1.268
114	2004	94	1900	7.79	1018	6999	0.705
114	2004	94	2000	7.35	1018	6999	0.642
114	2004	94	2100	8.18	1018	6999	0.987
114	2004	94	2200	7.31	1017	6999	2.756
114	2004	94	2300	7.51	1017	6999	3.367
114	2004	95	0	7.06	1017	6999	2.944
114	2004	95	100	5.96	1017	6999	4.025
114	2004	95	200	5.766	1018	6999	3.821
114	2004	95	300	5.682	1017	6999	1.848
114	2004	95	400	5.727	1018	6999	0
114	2004	95	500	5.388	1018	6999	0
114	2004	95	600	4.806	1018	6999	0.649
114	2004	95	700	4.236	1019	6999	0
114	2004	95	800	2.564	1020	6999	0.094
114	2004	95	900	4.49	1020	6999	0
114	2004	95	1000	5.197	1021	6999	0.063
114	2004	95	1100	5.129	1021	6999	0
114	2004	95	1200	5.697	1021	6999	0.267
114	2004	95	1300	5.789	1021	6999	0
114	2004	95	1400	7.37	1020	6999	0
114	2004	95	1500	8.16	1020	6999	0.226
114	2004	95	1600	6.092	1020	6999	0
114	2004	95	1700	5.558	1020	6999	0.846
114	2004	95	1800	5.151	1020	6999	0
114	2004	95	1900	5.141	1021	6999	0
114	2004	95	2000	4.429	1021	6999	0
114	2004	95	2100	4.422	1021	6999	0
114	2004	95	2200	3.896	1021	6999	0
114	2004	95	2300	4.06	1021	6999	0.189
114	2004	96	0	2.344	1021	6999	0
114	2004	96	100	1.84	1020	6999	1.166
114	2004	96	200	1.71	1020	6999	1.489
114	2004	96	300	2.429	1019	6999	1.748
114	2004	96	400	1.189	1019	6999	1.458
114	2004	96	500	3.253	1018	6999	1.758
114	2004	96	600	1.193	1018	6999	1.582
114	2004	96	700	1.258	1018	6999	3.227
114	2004	96	800	0.869	1018	6999	0.736
114	2004	96	900	1.739	1018	6999	1.739
114	2004	96	1000	5.083	1018	6999	1.35
114	2004	96	1100	2.546	1018	6999	0.248
114	2004	96	1200	4.39	1019	6999	0
114	2004	96	1300	5.215	1018	6999	0.047
114	2004	96	1400	5.697	1017	6999	0
114	2004	96	1500	8.3	1017	6999	0
114	2004	96	1600	5.654	1017	6999	0.098
114	2004	96	1700	5.176	1017	6999	0
114	2004	96	1800	2.666	1017	6999	1.456
114	2004	96	1900	2.515	1017	6999	0.13
114	2004	96	2000	2.534	1017	6999	0
114	2004	96	2100	2.807	1017	6999	0
114	2004	96	2200	1.077	1017	6999	0.314
114	2004	96	2300	0.799	1018	6999	0.486
114	2004	97	0	1.092	1018	6999	0
114	2004	97	100	1.107	1018	6999	0.219
114	2004	97	200	0.719	1018	6999	0.078
114	2004	97	300	1.241	1018	6999	0
114	2004	97	400	0.924	1018	6999	0
114	2004	97	500	1.044	1018	6999	0.823
114	2004	97	600	0.995	1018	6999	0
114	2004	97	700	1.09	1019	6999	0
114	2004	97	800	1.094	1019	6999	0
114	2004	97	900	2.041	1019	6999	0.141
114	2004	97	1000	2.846	1019	6999	0.36
114	2004	97	1100	3.29	1019	6999	0.204
114	2004	97	1200	3.864	1019	6999	0
114	2004	97	1300	4.1	1019	6999	0.344
114	2004	97	1400	4.447	1018	6999	0
114	2004	97	1500	4.859	1018	6999	0
114	2004	97	1600	4.985	1018	6999	0.282
114	2004	97	1700	4.463	1018	6999	0
114	2004	97	1800	4.131	1018	6999	0.266
114	2004	97	1900	4.023	1018	6999	0
114	2004	97	2000	3.738	1018	6999	0
114	2004	97	2100	3.347	1018	6999	0
114	2004	97	2200	3.24	1018	6999	0.07
114	2004	97	2300	3.16	1018	6999	0.223
114	2004	98	0	2.73	1017	6999	0
114	2004	98	100	1.89	1017	6999	0
114	2004	98	200	1.544	1016	6999	0
114	2004	98	300	2.097	1016	6999	0.517
114	2004	98	400	1.954	1015	6999	0
114	2004	98	500	1.003	1015	6999	0.053
114	2004	98	600	0.899	1015	6999	0
114	2004	98	700	-0.729	1014	6999	0
114	2004	98	800	0.053	1015	6999	0
114	2004	98	900	-0.459	1014	6999	0
114	2004	98	1000	4.341	1014	6999	0
114	2004	98	1100	1.541	1014	6999	0
114	2004	98	1200	2.04	1013	6999	0.462
114	2004	98	1300	2.604	1012	6999	0
114	2004	98	1400	3.118	1011	6999	0
114	2004	98	1500	6.13	1011	6999	0
114	2004	98	1600	4.423	1011	6999	0.086
114	2004	98	1700	4.428	1010	6999	0.04
114	2004	98	1800	4.194	1011	6999	0.156
114	2004	98	1900	2.867	1011	6999	0.016
114	2004	98	2000	2.456	1011	6999	0
114	2004	98	2100	1.113	1012	6999	0
114	2004	98	2200	0.676	1012	6999	0.029
114	2004	98	2300	0.079	1012	6999	0
114	2004	99	0	0.062	1011	6999	0
114	2004	99	100	-0.21	1012	6999	0
114	2004	99	200	-0.439	1011	6999	0.035
114	2004	99	300	-0.755	1011	6999	0.189
114	2004	99	400	-0.994	1011	6999	0
114	2004	99	500	-1.153	1010	6999	0
114	2004	99	600	-1.507	1010	6999	0.175
114	2004	99	700	-1.69	1011	6999	0.313
114	2004	99	800	-1.501	1011	6999	0
114	2004	99	900	-1.143	1010	6999	0
114	2004	99	1000	3.928	1010	6999	0
114	2004	99	1100	1.07	1009	6999	0.228
114	2004	99	1200	4.211	1008	6999	0.396
114	2004	99	1300	5.583	1008	6999	0.195
114	2004	99	1400	6.227	1007	6999	0
114	2004	99	1500	7.64	1006	6999	0
114	2004	99	1600	6.743	1006	6999	0.33
114	2004	99	1700	6.594	1006	6999	0
114	2004	99	1800	6.361	1006	6999	0
114	2004	99	1900	5.464	1007	6999	0.438
114	2004	99	2000	4.808	1007	6999	0.094
114	2004	99	2100	4.211	1008	6999	0
114	2004	99	2200	4.028	1008	6999	0.153
114	2004	99	2300	3.404	1008	6999	0
114	2004	100	0	2.206	1008	6999	0.126
114	2004	100	100	0.644	1008	6999	0
114	2004	100	200	-0.266	1008	6999	0
114	2004	100	300	-0.434	1008	6999	0
114	2004	100	400	-0.684	1008	6999	0
114	2004	100	500	-0.971	1009	6999	0
114	2004	100	600	-1.122	1009	6999	0.021
114	2004	100	700	-1.443	1009	6999	0.243
114	2004	100	800	-0.873	1010	6999	0.159
114	2004	100	900	-0.483	1010	6999	0.094
114	2004	100	1000	5.043	1011	6999	0
114	2004	100	1100	2.379	1011	6999	0
114	2004	100	1200	2.007	1011	6999	0.454
114	2004	100	1300	2.17	1011	6999	0
114	2004	100	1400	6.301	1010	6999	0
114	2004	100	1500	9.6	1010	6999	0
114	2004	100	1600	6.937	1010	6999	0.058
114	2004	100	1700	7.22	1010	6999	0.037
114	2004	100	1800	6.697	1010	6999	0.235
114	2004	100	1900	6.157	1010	6999	0.031
114	2004	100	2000	3.881	1011	6999	0
114	2004	100	2100	5.425	1011	6999	0
114	2004	100	2200	5.091	1012	6999	0.063
114	2004	100	2300	4.826	1012	6999	0
114	2004	101	0	4.889	1012	6999	0.005
114	2004	101	100	5.511	1011	6999	0
114	2004	101	200	5.402	1011	6999	0.705
114	2004	101	300	5.233	1010	6999	0.924
114	2004	101	400	5.178	1009	6999	0.705
114	2004	101	500	5.476	1009	6999	0.674
114	2004	101	600	5.777	1008	6999	2.271
114	2004	101	700	6.252	1008	6999	2.976
114	2004	101	800	5.9	1008	6999	2.208
114	2004	101	900	4.847	1008	6999	4.323
114	2004	101	1000	6.5	1009	6999	3.211
114	2004	101	1100	5.987	1009	6999	0.204
114	2004	101	1200	5.344	1009	6999	0.673
114	2004	101	1300	5.749	1009	6999	0
114	2004	101	1400	5.873	1009	6999	0.172
114	2004	101	1500	6.61	1009	6999	0
114	2004	101	1600	4.989	1009	6999	0.132
114	2004	101	1700	4.521	1009	6999	0.109
114	2004	101	1800	4.232	1010	6999	0
114	2004	101	1900	3.949	1010	6999	0.407
114	2004	101	2000	3.522	1010	6999	0
114	2004	101	2100	3.029	1011	6999	0
114	2004	101	2200	2.903	1011	6999	0.439
114	2004	101	2300	2.244	1010	6999	0.12
